"UniqueID","Probability1"
12401,0.0237207277999777
12402,0.0511666436695143
12403,0.749894731465447
12404,0.0186490878086124
12405,0.0229714483938708
12406,0.84536543751261
12407,0.22518447372196
12408,0.246564089805004
12409,0.170288709559491
12410,0.0346660538492543
12411,0.0768655931530541
12412,0.0143680657294437
12413,0.896397325290305
12414,0.0100217099909539
12415,0.167978541004986
12416,0.123735123700871
12417,0.0103633124061168
12418,0.000560477277156928
12419,0.203787660880222
12420,0.077379040914456
12421,0.00441370443811839
12422,0.0250764299491019
12423,0.00437453712427575
12424,0.0619437564024053
12425,0.00302031641348998
12426,0.0820242199889557
12427,0.0373722992269899
12428,0.361397302715531
12429,0.0558038701278787
12430,0.518060756085662
12431,0.0479503664002565
12432,0.949765599086807
12433,0.00103805176487824
12434,0.212291404149676
12435,0.0265507652271098
12436,0.146775578052918
12437,0.137304092573871
12438,0.0446152935050137
12439,0.164097900118042
12440,0.114476197479806
12441,0.00305018314291187
12442,0.000276144598624632
12443,0.216683564482854
12444,0.0726008527870129
12445,0.0545141303785935
12446,0.121459544513565
12447,0.698978883761314
12448,0.83965847558184
12449,0.019995203420765
12450,0.00643926169269354
12451,0.118244413676485
12452,0.0441120676906699
12453,0.0163167265246716
12454,0.0549932972805455
12455,0.000786072869431512
12456,0.995368987091001
12457,0.0536636883944402
12458,0.0118699525803428
12459,0.0872566627032474
12460,0.0107767074278408
12461,0.98025410679991
12462,0.00797966151848061
12463,0.209355459134489
12464,0.00891709174507279
12465,0.0211473042773608
12466,0.768704787624679
12467,0.970009715118069
12468,0.00132741034261569
12469,0.00767838686678717
12470,0.459166233142923
12471,0.893549815448129
12472,0.0391229355642406
12473,0.00517971332081488
12474,0.199712410273407
12475,0.455843028482464
12476,0.00496752510126731
12477,0.253823482678146
12478,0.29983103707022
12479,0.566611634580056
12480,0.539023809315611
12481,0.559535668037495
12482,0.212811858123173
12483,0.350201425897455
12484,0.0202641116393513
12485,0.258824785578544
12486,0.765960777621846
12487,0.347949044960573
12488,0.134357385911564
12489,0.102991582847577
12490,0.568445108049777
12491,0.552837652000842
12492,0.418003858987023
12493,0.621537079082513
12494,0.414213015999239
12495,0.0213296077575627
12496,0.237264799355352
12497,0.455795620544326
12498,0.832239280611011
12499,0.198241812644537
12500,0.00538320318448342
12501,0.0406526273357352
12502,0.306393145298448
12503,0.0141383168282995
12504,0.880332690182055
12505,0.15874856531747
12506,0.0469841922093694
12507,0.843951870410962
12508,0.0374615439862101
12509,0.0164444366323793
12510,0.126667785961731
12511,0.0608835670533502
12512,0.307924808672807
12513,0.0630469916311981
12514,0.138665281079159
12515,0.538319903624114
12516,0.0959711608109209
12517,0.101990216634845
12518,0.0690974614652493
12519,0.173113689406664
12520,0.0441311377788179
12521,0.061462946969573
12522,0.0316923702168782
12523,0.0936072311702668
12524,0.0766183885564372
12525,0.0606104607044861
12526,0.0217129376889558
12527,0.0285497212837038
12528,0.0284108242783391
12529,0.127791773784714
12530,0.00654164222921093
12531,0.125069413664965
12532,0.056770292871467
12533,0.0550028723915091
12534,0.105999852950342
12535,0.292129757242517
12536,0.0603234572003828
12537,0.0784689425193372
12538,0.0530310185151517
12539,0.0698312935386544
12540,0.11827112885819
12541,0.0489466590089825
12542,0.0559689448551021
12543,0.191129429790634
12544,0.0117317964821631
12545,0.0378636694714361
12546,0.0584010970576588
12547,0.0244564103480694
12548,0.00115934988807015
12549,0.265174235111067
12550,0.140392939916864
12551,0.696994911511881
12552,0.429508215973736
12553,0.138423386327053
12554,0.225815171610184
12555,0.674765158141577
12556,0.636693708468272
12557,0.0233409033495961
12558,0.61343249338091
12559,0.825423814959974
12560,0.184357078573422
12561,0.0893722325583906
12562,0.0779401038848155
12563,0.713727304358458
12564,0.939202150364203
12565,0.373647116973839
12566,0.760032756461743
12567,0.551205957786734
12568,0.782215553421264
12569,0.961878183601965
12570,0.759054348363535
12571,0.668657636146909
12572,0.56412773251653
12573,0.788057038686943
12574,0.0794787553136374
12575,0.827961567625693
12576,0.123566918579076
12577,0.84375015198923
12578,0.287626388302114
12579,0.828302207154094
12580,0.243708371686738
12581,0.754197008378616
12582,0.477997007026745
12583,0.229526436622245
12584,0.866395676636334
12585,0.541158612313534
12586,0.785678738752051
12587,0.710275267938601
12588,0.872228899062402
12589,0.29726574993357
12590,0.612944771542752
12591,0.536979706941758
12592,0.880116155345683
12593,0.111265837075364
12594,0.715998801006724
12595,0.773325064651747
12596,0.744995089501552
12597,0.78841719833617
12598,0.166187386620454
12599,0.672297512462473
12600,0.0973427580059074
12601,0.716373326084815
12602,0.266546794357626
12603,0.165117119861936
12604,0.162618916636168
12605,0.784220027366052
12606,0.754251567133656
12607,0.243717491692699
12608,0.654816230630666
12609,0.432765997971682
12610,0.153156252744137
12611,0.91985677479989
12612,0.776874827255421
12613,0.138138670852605
12614,0.0832930044027119
12615,0.0148333037252453
12616,0.179170112430891
12617,0.0582746526185148
12618,0.162825282421634
12619,0.881014863226468
12620,0.263814703728689
12621,0.75723703979162
12622,0.0870718249447139
12623,0.823987619384858
12624,0.159362160130633
12625,7.02832745055377e-05
12626,0.227142652649025
12627,0.189131960064095
12628,0.189832679104918
12629,0.0367724222888525
12630,0.411226780363106
12631,0.126965800247047
12632,0.0017654430569544
12633,0.0314614459979775
12634,0.000117896067547266
12635,0.953294839981326
12636,0.139041240503253
12637,0.150784422709694
12638,0.0798109863692066
12639,0.359164061191756
12640,0.0936717116661061
12641,0.030484480688986
12642,0.263994991938351
12643,0.593800337135723
12644,0.367412530095371
12645,0.312020752292959
12646,0.193037786987936
12647,0.311825521063187
12648,0.989327012933447
12649,0.986104902052779
12650,0.840941496040375
12651,0.118915378338173
12652,0.0364725270948471
12653,0.691031046023205
12654,0.0374411312610947
12655,0.29390665217314
12656,0.544403928390129
12657,0.145648936449137
12658,0.644187747277112
12659,0.166342593116926
